q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	GC-K 90mu-b		
0.16654064	11.8881515343901	1.44328684143606
0.18504515	10.8798697834794	0.11484074603619
0.20354966	9.64751033229637	0.0634707033643318
0.22205418	8.59170306174328	0.0520273868389761
0.2405587	7.73740621982834	0.046040330944893
0.25906322	7.09863176850851	0.0418260991142179
0.27756774	6.60727335204652	0.0388074823445408
0.29607226	6.22865278932255	0.0364624125381852
0.31457677	5.95216670866905	0.0347219503132246
0.33308128	5.72366771579388	0.0333644962827271
0.35158579	5.52235519714748	0.0320696073394984
0.3700903	5.35949794463958	0.0309693122443508
0.38859482	5.22243945181337	0.0301246487758428
0.40709933	5.10047915830618	0.0293934905373749
0.42560384	4.98916925794693	0.0287458391538708
0.44410835	4.88384773848511	0.0281170541796121
0.4626129	4.78868304634128	0.0275538436866203
0.48111741	4.6977676855734	0.0270180691813882
0.49962192	4.61246575079836	0.0265075846058596
0.51812643	4.53240158234944	0.0260408551300261
0.53663094	4.45004479911157	0.0255621582095756
0.55513549	4.37136804793755	0.0251158379196537
0.57364	4.30213188573358	0.0247076826601352
0.59214451	4.23063377021628	0.0242935152007905
0.61064902	4.16286588571907	0.0239004132062095
0.62915354	4.10179754195821	0.0235494895951538
0.64765805	4.04079572814231	0.0232041665376974
0.66616256	3.97914022439663	0.0228513783226734
0.68466707	3.92084199862274	0.0225098212697913
0.70317158	3.86079692946423	0.022160985922431
0.7216761	3.8086363392333	0.0218557669413676
0.74018061	3.76278196832326	0.0215918944036371
0.75868512	3.72341957479966	0.0213494184587633
0.77718963	3.68481332519026	0.0211178665959577
0.79569414	3.65053468288289	0.0209099923126639
0.81419866	3.61052590951868	0.0206760657517026
0.83270317	3.57024578521104	0.0204346613694162
0.85120768	3.52872903072097	0.0202023733815474
0.86971219	3.49015836863964	0.0199634264851535
0.8882167	3.45102866899104	0.0197340631221844
0.90672128	3.41031189178815	0.0195129707336651
0.92522579	3.36113636640053	0.0192528071804129
0.9437303	3.31235877267619	0.0189841143157825
0.96223482	3.26065685519941	0.0186996311408743
0.98073933	3.21181121453074	0.01842495046522
0.99924384	3.16667854679778	0.0181715188102102
1.0177484	3.13003047072873	0.0179466419837659
1.0362529	3.09092851354279	0.0177106054874498
1.0547574	3.06300841590236	0.0175384282658882
1.0732619	3.03591302566924	0.0173739416800625
1.0917664	3.01397134078514	0.0172493491417495
1.110271	2.98769309194893	0.017096673832099
1.1287754	2.96103710531374	0.0169379686359893
1.14728	2.93395986050215	0.0167787182042561
1.1657844	2.90450487039469	0.0166048602654982
1.184289	2.8746945541585	0.0164360744492478
1.2027935	2.84513068489663	0.0162767270191567
1.221298	2.81341096707411	0.0161011528560402
1.2398025	2.77953286770265	0.0159139363589762
1.2583071	2.74571448950178	0.0157220139535844
1.2768115	2.71106771723736	0.0155249962195386
1.2953161	2.67934851315494	0.0153475598278197
1.3138205	2.6510132233725	0.0151795641830537
1.3323251	2.62263041423008	0.0150119275846716
1.3508296	2.5963668028506	0.0148581660352754
