q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	GC-K 1mm old		
0.16654064	4.57838664375	0.0937422863494431
0.18504515	4.50695891905932	0.00828269096602276
0.20354966	4.44637006448064	0.00581305600299116
0.22205418	4.3965620382181	0.00546963182772849
0.2405587	4.34775484916507	0.00535695108486498
0.25906322	4.30606509829167	0.00531152483138085
0.27756774	4.27060809718642	0.00527898868415434
0.29607226	4.23744575297484	0.00521617557814186
0.31457677	4.21284510593115	0.00515553985844386
0.33308128	4.19051248474765	0.00513006802735761
0.35158579	4.16952688434785	0.0050940398619124
0.3700903	4.15168386093084	0.00506608712952603
0.38859482	4.13808317290777	0.00503574040497248
0.40709933	4.12759214153691	0.00501131330157912
0.42560384	4.11660122672895	0.0049900779183801
0.44410835	4.11035556880998	0.00498018122682981
0.4626129	4.10571199049924	0.00496827933635698
0.48111741	4.10192762119469	0.00495894757319809
0.49962192	4.09873765090319	0.00495206803733576
0.51812643	4.09827020118186	0.00494879992836227
0.53663094	4.09851672696491	0.00494933770340299
0.55513549	4.10003287758153	0.00494907665947676
0.57364	4.10200640219205	0.00495032842301768
0.59214451	4.10562898079174	0.00495483688182668
0.61064902	4.10907573369261	0.00495683543997559
0.62915354	4.11421188759563	0.00496182184739506
0.64765805	4.11925825630535	0.00496834809788017
0.66616256	4.12472489498753	0.00497261133123054
0.68466707	4.13054916610238	0.00498110096784479
0.70317158	4.13686892770421	0.00498609812304007
0.7216761	4.14307978116328	0.00499142948305592
0.74018061	4.14918346711927	0.0050014537035158
0.75868512	4.15629661291798	0.00501102929481591
0.77718963	4.16319672394979	0.00501860795691629
0.79569414	4.17057393687399	0.00502785465966591
0.81419866	4.17807789723646	0.00503760031744058
0.83270317	4.18514136484172	0.00504622091793804
0.85120768	4.19255186504045	0.00505299544434757
0.86971219	4.19813465492761	0.00505842320547799
0.8882167	4.20398295130598	0.00506415517307975
0.90672128	4.20927376761253	0.00507015151573986
0.92522579	4.21451605207824	0.00507524694957044
0.9437303	4.21784091380027	0.0050778827609997
0.96223482	4.22126893084399	0.00508075382848409
0.98073933	4.22490240177872	0.00508501029086912
0.99924384	4.22779000380333	0.00508646531287077
1.0177484	4.2285671852984	0.00508633189437609
1.0362529	4.22911296126724	0.00508822210048532
1.0547574	4.22972546327237	0.0050894947786966
1.0732619	4.2297207174788	0.00508899149996987
1.0917664	4.22848290924553	0.00508686338372103
1.110271	4.22723473675887	0.00508562618461449
1.1287754	4.22418757557384	0.00508233627586809
1.14728	4.22095496487752	0.00507842268721557
1.1657844	4.21661972689048	0.00507434674783121
1.184289	4.21177832863821	0.00506849755929508
1.2027935	4.20494127751781	0.0050605399740515
