q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	GC-K 90mu new 2015		
0.035514728	1059.71913050946	223.140835664058
0.039460808	881.904494729045	31.1421184275477
0.043406888	674.725150072849	8.74404188555731
0.047352968	519.935932337124	3.95493576453591
0.051299048	396.073494266302	2.66192197376521
0.055245128	302.618757737192	1.96725440991208
0.059191212	236.291841187609	1.48429347745778
0.063137292	187.701319375033	1.15491715324596
0.067083372	151.461375594257	0.9246009920158
0.071029456	123.809393815602	0.750170054320582
0.074975536	102.359385913309	0.617171260821296
0.078921616	85.2514906599453	0.511729469865889
0.082867696	71.8084408345166	0.424498077903298
0.086813776	61.0913682842655	0.357488094546799
0.090759856	52.4071669364124	0.305009216618157
0.094705936	45.2446236499553	0.262520271492518
0.098652016	39.3712857965361	0.22722211419095
0.102598096	34.5092877379501	0.198188328071439
0.106544176	30.4059353563206	0.17436047903377
0.110490256	26.9480563985426	0.154221660052285
0.114436344	23.9994668479694	0.137343150235003
0.118382424	21.4856069834955	0.122991539010781
0.122328504	19.3311238910805	0.110494597303339
0.126274584	17.4749715041442	0.0997983424991256
0.130220664	15.8692197719675	0.0906264480724958
0.134166744	14.4678745608077	0.0825653599085937
0.138112832	13.2466313662812	0.0754958363887999
0.142058912	12.1728403245003	0.0695006074349641
0.146004992	11.2206612755547	0.0640824980628884
0.149951072	10.3860519412276	0.0592869573494961
0.153897152	9.64648793079879	0.0550883987688984
0.157843232	8.99478591481414	0.0514002253837402
0.161789312	8.41077049004924	0.0480249988949772
0.165735392	7.88380091807717	0.04501546110757
0.169681472	7.38997194901274	0.0422760568600304
0.173627552	6.96140416034555	0.0398627717428498
0.177573632	6.58411522597286	0.0377152692379519
0.181519712	6.23587434847729	0.0357221324899992
0.185465792	5.91993855389297	0.033942697514273
0.189411872	5.6336827074951	0.0323207900353501
0.193357952	5.38597466943935	0.0308898223780879
0.197304032	5.15625183719643	0.0295885326205131
0.201250112	4.95172219698347	0.0284178497695061
0.205196192	4.76647910152267	0.0273471517630404
0.209142272	4.59468688726557	0.0263728445201851
0.213088352	4.43806164814785	0.0254833191174402
0.217034432	4.28875998683294	0.0246154452268267
0.220980512	4.14314799881833	0.0238049816250794
0.224926592	4.0141153356577	0.0231017966841424
0.228872688	3.89558494988494	0.0224250049977732
0.232818768	3.7811291574653	0.0217797058458423
0.236764848	3.68131650565788	0.0212157528231321
0.240710928	3.58311400023452	0.0206757091070343
0.244657008	3.50161298901254	0.0202143109115071
0.248603088	3.42193486256245	0.0197525986452593
0.252549168	3.34759534203283	0.019328488100107
0.256495248	3.28494491991829	0.0189370760829449
0.260441328	3.22300595542317	0.018570592764235
0.264387408	3.16053876003376	0.0182025291295363
0.268333488	3.10632501744516	0.0178894206394338
0.272279584	3.05395027411939	0.017583960260448
0.276225664	3.00748644070866	0.0173082156182239
0.280171744	2.95867552519221	0.0170237050953409
0.284117824	2.91377477558468	0.0167674581960295
0.288063904	2.8737298276416	0.0165214933707099
0.292009984	2.83392280699499	0.0162772386419185
0.295956064	2.79792924224971	0.0160764119983832
0.299902144	2.76673178169423	0.0158860074205063
0.303848224	2.73177419298287	0.0156766795409155
0.307794304	2.70110884137736	0.0155005587066066
0.311740384	2.67052668497355	0.0153191009877947
0.315686464	2.64097794563952	0.0151525999591439
0.319632544	2.61126157795265	0.0149774033459286
0.323578624	2.58851195791625	0.0148379772135569
0.327524704	2.56371492221889	0.0146917534750661
0.331470784	2.54239166722507	0.0145693396199423
0.335416864	2.52129712560304	0.0144522725731433
0.339362944	2.50005546665567	0.0143292554483812
0.343309024	2.48050890045928	0.0142142289462164
0.347255104	2.46154966986663	0.0141016932565603
0.351201184	2.44127433209175	0.0139777648943295
0.355147264	2.42404015011537	0.0138718966680859
0.359093344	2.40854994104191	0.0137851982131066
0.363039424	2.39329765334011	0.0136945544877516
0.366985504	2.37897419428595	0.0136028740593001
0.370931584	2.36505614656585	0.0135224400239415
0.374877664	2.35086234198842	0.0134439878234909
0.378823744	2.3365850991379	0.0133511315577675
0.382769824	2.32187780956616	0.0132683703343049
0.386715904	2.30754198513042	0.0131885445150625
0.390661984	2.29649051233047	0.0131189203586596
0.394608064	2.28700968468428	0.0130613999621828
0.398554144	2.27751767610316	0.0130026836821576
0.402500224	2.26670849978498	0.0129432232866574
0.406446304	2.25438848662794	0.012870499509491
0.410392384	2.24540018830911	0.0128088255952953
0.414338464	2.23499351959686	0.0127560286136137
0.418284544	2.22560926900591	0.01269874234623
0.422230624	2.21462978506151	0.0126263429615356
0.426176704	2.20612446287384	0.0125775674011001
0.430122784	2.19668240853001	0.0125213255489115
0.434068864	2.18609886061104	0.0124528100381926
0.438014944	2.18029047120443	0.0124235111425886
0.441961024	2.17160333253289	0.0123695431097613
0.445907104	2.16577477342279	0.0123302809392507
0.449853184	2.15969907966783	0.0122945896015987
0.453799296	2.15085139125052	0.0122411512286435
0.457745376	2.14393970527578	0.0122043249145724
0.461691456	2.13671998574016	0.0121573249220294
0.465637536	2.12987729249873	0.012119770407384
0.469583616	2.12437020023765	0.0120884828199266
0.473529696	2.11707721817032	0.0120491818481075
0.477475776	2.1105130409452	0.0120113627531761
0.481421856	2.10427328414306	0.0119727505127989
0.485367936	2.09870100361324	0.011937373128159
0.489314016	2.09474143865134	0.0119137247338325
0.493260096	2.08865003050778	0.0118801943734854
0.497206176	2.08269063183251	0.011840015340674
0.501152256	2.07567677677452	0.0118002889030312
0.505098336	2.06788207122124	0.0117543177580527
0.509044416	2.06503066594902	0.0117368534455151
