# Normalized	10000.0 eV	195
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.841697267451812003e-01	6.392195129394531250e+01	2.102400539332943907e+00
2.043117271404169821e-01	6.566725921630859375e+01	1.227537997577529350e+00
2.244537275356527362e-01	5.025537109375000000e+01	8.399559348024167038e-01
2.445957279308885179e-01	2.707497596740722656e+01	5.111917824013462175e-01
2.647377283261242997e-01	1.287937259674072266e+01	2.967894161741996828e-01
2.848797287213600815e-01	6.891742706298828125e+00	1.873380322263086539e-01
3.050217291165958633e-01	4.745141983032226562e+00	1.383466391339167878e-01
3.251637295118315896e-01	4.026976108551025391e+00	1.264832795404863541e-01
3.453057299070674269e-01	3.904075384140014648e+00	1.229495375153367293e-01
3.654477303023031531e-01	3.779494762420654297e+00	1.194113957914196000e-01
3.855897306975389904e-01	3.396602153778076172e+00	1.120258328460890518e-01
4.057317310927747167e-01	2.836853265762329102e+00	9.884102143022370501e-02
4.258737314880104985e-01	2.316105842590332031e+00	8.383955834397872897e-02
4.460157318832462803e-01	1.861862897872924805e+00	7.195008186899348734e-02
4.661577322784820065e-01	1.483179569244384766e+00	6.185731734875617172e-02
4.862997326737178438e-01	1.184998273849487305e+00	5.328848276505891712e-02
5.064417330689535701e-01	9.605009555816650391e-01	4.644180896540561765e-02
5.265837334641894074e-01	7.944090366363525391e-01	4.112925059736132621e-02
5.467257338594251337e-01	6.652564406394958496e-01	3.670598268486110344e-02
5.668677342546609710e-01	5.601204037666320801e-01	3.290922326198492814e-02
5.870097346498966973e-01	4.737453758716583252e-01	2.961303326927652857e-02
6.071517350451324235e-01	4.031954109668731689e-01	2.667258836288857390e-02
6.272937354403682608e-01	3.447874188423156738e-01	2.410646916041337892e-02
6.474357358356039871e-01	3.027690351009368896e-01	2.217025475729919246e-02
6.675777362308398244e-01	2.693707346916198730e-01	2.053982262914165469e-02
6.877197366260755507e-01	2.425408512353897095e-01	1.964945156110362717e-02
7.078617370213112769e-01	2.206920981407165527e-01	1.888507479728673485e-02
7.280037374165471142e-01	1.972370892763137817e-01	1.783436766039027746e-02
7.481457378117828405e-01	1.747941374778747559e-01	1.671776777637108344e-02
7.682877382070186778e-01	1.518557071685791016e-01	1.543442514055913539e-02
7.884297386022544041e-01	1.306074708700180054e-01	1.415085728620214291e-02
8.085717389974902414e-01	1.119117513298988342e-01	1.300027574808741877e-02
8.287137393927259676e-01	9.783714264631271362e-02	1.207375163490892120e-02
8.488557397879616939e-01	8.744145184755325317e-02	1.134027118080424557e-02
8.689977401831975312e-01	7.883103936910629272e-02	1.049193462152354928e-02
8.891397405784332575e-01	7.383444905281066895e-02	9.818580589150815302e-03
9.092817409736690948e-01	6.820040941238403320e-02	9.236383788129865977e-03
9.294237413689048211e-01	6.376329064369201660e-02	8.783532472468871463e-03
9.495657417641406584e-01	6.001470237970352173e-02	8.422802736447883645e-03
9.697077421593763846e-01	5.389053374528884888e-02	7.869774878137288099e-03
9.898497425546122219e-01	4.959409683942794800e-02	7.441954895470918527e-03
1.009991742949847948e+00	4.429355636239051819e-02	6.935435562203594653e-03
1.030133743345083674e+00	3.962524980306625366e-02	6.473787650769538896e-03
1.050275743740319623e+00	3.617488965392112732e-02	6.107950677310674571e-03
1.070417744135555349e+00	3.284775465726852417e-02	5.748664559487794319e-03
1.090559744530791075e+00	3.115624189376831055e-02	5.534554622731739995e-03
1.110701744926026802e+00	2.853229269385337830e-02	5.234853077797882101e-03
1.130843745321262750e+00	2.659039944410324097e-02	4.998438928501204755e-03
1.150985745716498476e+00	2.500225231051445007e-02	4.796048035050929845e-03
1.171127746111734202e+00	2.372711338102817535e-02	4.623598002038603258e-03
1.191269746506969929e+00	2.281779237091541290e-02	4.489004876011188500e-03
1.211411746902205655e+00	2.185518294572830200e-02	4.349782479764494579e-03
1.231553747297441381e+00	2.272707410156726837e-02	4.393526664887203483e-03
1.251695747692677330e+00	2.246737293899059296e-02	4.329912131343262652e-03
1.271837748087913056e+00	2.125322259962558746e-02	4.172283030543695766e-03
1.291979748483148782e+00	1.771270297467708588e-02	3.770870387104662946e-03
1.312121748878384508e+00	1.651095971465110779e-02	3.608921702899377335e-03
1.332263749273620235e+00	1.475655939429998398e-02	3.380972021742901200e-03
1.352405749668856183e+00	1.369968988001346588e-02	3.229296232421464442e-03
1.372547750064091909e+00	1.256482303142547607e-02	3.066194260005186169e-03
1.392689750459327636e+00	1.214421261101961136e-02	2.990196568077138801e-03
1.412831750854563362e+00	1.165860984474420547e-02	2.908263052730133535e-03
1.432973751249799310e+00	1.068790350109338760e-02	2.765516227223876848e-03
1.453115751645035036e+00	1.015000510960817337e-02	2.728693472089241748e-03
1.473257752040270763e+00	1.024555414915084839e-02	2.760096798829758061e-03
