# 223_10000.0_eV_Tif_509.dat	c0_Subtracted c0=	0.03433169593891835
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.841697148967067765e-01	5.389447460899272357e+01	1.983014434632288214e+00
2.043117153216008064e-01	4.750903378257670795e+01	1.080559957211860267e+00
2.244537157464948640e-01	3.999816571006694232e+01	7.852235328602016340e-01
2.445957161713888939e-01	3.298175869712748920e+01	6.105694482298896775e-01
2.647377165962829237e-01	2.665353070030131732e+01	4.777563176018572721e-01
2.848797170211769814e-01	2.105283032188334857e+01	3.737463308258074379e-01
3.050217174460709835e-01	1.651952610740580951e+01	2.959699740578821681e-01
3.251637178709650411e-01	1.244148503074565149e+01	2.499766334566677628e-01
3.453057182958590987e-01	8.996706588362838986e+00	2.048902682508276785e-01
3.654477187207531008e-01	6.312713248824265655e+00	1.656079157296645732e-01
3.855897191456471029e-01	4.337001903151658233e+00	1.334359198253624867e-01
4.057317195705412161e-01	2.939111812209274976e+00	1.048419054923654392e-01
4.258737199954352182e-01	1.988192422484543531e+00	8.038236062972041462e-02
4.460157204203292203e-01	1.341975195502426832e+00	6.294430974442803695e-02
4.661577208452233334e-01	9.376815391532447030e-01	5.067570444966874171e-02
4.862997212701173355e-01	7.042993141166236093e-01	4.247249920000748663e-02
5.064417216950113376e-01	5.835938287726905038e-01	3.761459808297745039e-02
5.265837221199054508e-01	5.343363715163733652e-01	3.522072819828458989e-02
5.467257225447994529e-01	5.174684358588721445e-01	3.394900209556372256e-02
5.668677229696934550e-01	5.118962956420447519e-01	3.312265662539759514e-02
5.870097233945874571e-01	5.049211812964942148e-01	3.230622674947521145e-02
6.071517238194815702e-01	4.848996830932166824e-01	3.102269775330748769e-02
6.272937242443755723e-01	4.554306698791053543e-01	2.949135041238195448e-02
6.474357246692695744e-01	4.211587739936378250e-01	2.792553306208945402e-02
6.675777250941636876e-01	3.784706426612403640e-01	2.609818195956882872e-02
6.877197255190576897e-01	3.335909081450965652e-01	2.479592693493001820e-02
7.078617259439516918e-01	2.917517853728797683e-01	2.347450417194544767e-02
7.280037263688456939e-01	2.512028945437934646e-01	2.190681057960346470e-02
7.481457267937398070e-01	2.158739400855567425e-01	2.039188491116967344e-02
7.682877272186338091e-01	1.861830187789466351e-01	1.894631448311174041e-02
7.884297276435278112e-01	1.611686331979300946e-01	1.762653431590567588e-02
8.085717280684219244e-01	1.416937244884040326e-01	1.659491847586887572e-02
8.287137284933159265e-01	1.273198110810782879e-01	1.579386647996593174e-02
8.488557289182099286e-01	1.151399297467734784e-01	1.508492725613206319e-02
8.689977293431040417e-01	1.054719222537543744e-01	1.421838327597217330e-02
8.891397297679980438e-01	9.800527820506357846e-02	1.337920861925336220e-02
9.092817301928920459e-01	9.203660318770670590e-02	1.280001208578493248e-02
9.294237306177861591e-01	8.609396794953608212e-02	1.228963886097539371e-02
9.495657310426801612e-01	7.974792102494501767e-02	1.182040876309086753e-02
9.697077314675741633e-01	7.488352636018061337e-02	1.140812693333415062e-02
9.898497318924681654e-01	7.095508853116297421e-02	1.104466436996809353e-02
1.009991732317362390e+00	6.675368378081583676e-02	1.067646348035629529e-02
1.030133732742256392e+00	6.271960416951441464e-02	1.032800625633920229e-02
1.050275733167150394e+00	5.854137817540431415e-02	9.978033624629543269e-03
1.070417733592044396e+00	5.517505685010219013e-02	9.677729701345314656e-03
1.090559734016938398e+00	5.198782513060832416e-02	9.394802980031126405e-03
1.110701734441832400e+00	4.947798529782557880e-02	9.152567797169820080e-03
1.130843734866726624e+00	4.702312329926753437e-02	8.920723780778242601e-03
1.150985735291620626e+00	4.484671929993892109e-02	8.709614382372259794e-03
1.171127735716514628e+00	4.304396191754603779e-02	8.521736169340179273e-03
1.191269736141408631e+00	4.078468511023784077e-02	8.312487744811592957e-03
1.211411736566302633e+00	3.911394456544185078e-02	8.138880564864690859e-03
1.231553736991196635e+00	3.757220337310099995e-02	7.973433821730645590e-03
1.251695737416090637e+00	3.631401637711787617e-02	7.833529894120044162e-03
1.271837737840984639e+00	3.518146852174067890e-02	7.700499050755794071e-03
1.291979738265878863e+00	3.419107774415278828e-02	7.576677557399058745e-03
1.312121738690772865e+00	3.288603404679561054e-02	7.440573278333820206e-03
1.332263739115666867e+00	3.183887729563975727e-02	7.319522378649445313e-03
1.352405739540560869e+00	3.111591765799785053e-02	7.218857756873730755e-03
1.372547739965454872e+00	2.968118915477061664e-02	7.080020197890184511e-03
1.392689740390348874e+00	2.925406227031016743e-02	7.001267673115488081e-03
1.412831740815243098e+00	2.826212922253871357e-02	6.896102393905973252e-03
1.432973741240137100e+00	2.773751894154811298e-02	6.823024535549657155e-03
1.453115741665031102e+00	2.688879350343013203e-02	6.858945680259075604e-03
1.473257742089925104e+00	2.632643858113551533e-02	6.871336964621866349e-03
1.493399742514819106e+00	2.539944851913714802e-02	6.809818376686379605e-03
1.513541742939713108e+00	2.478708157458568012e-02	6.769166900405219206e-03
1.533683743364607110e+00	2.390356192508006489e-02	6.714060623670482439e-03
1.553825743789501335e+00	2.339296991148257648e-02	6.677244666312008754e-03
1.573967744214395337e+00	2.333827519932055866e-02	6.665465101555536308e-03
1.594109744639289339e+00	2.283214980879092609e-02	6.625619471617652176e-03
1.614251745064183341e+00	2.225352281847262775e-02	6.580390028234672610e-03
1.634393745489077343e+00	2.187460491576457416e-02	6.428069404313074137e-03
1.654535745913971345e+00	2.125932106890941059e-02	6.271798437072696047e-03
1.674677746338865569e+00	2.129988202967906391e-02	6.218742309035037337e-03
1.694819746763759571e+00	2.098249102154040729e-02	6.160835230889261625e-03
1.714961747188653574e+00	2.054806256809497272e-02	6.102286766507334335e-03
1.735103747613547576e+00	2.025305682935977375e-02	6.054028532831405227e-03
1.755245748038441578e+00	1.992231438079142963e-02	6.007212260537050756e-03
1.775387748463335580e+00	1.984670961418414509e-02	5.974463742379716030e-03
1.795529748888229582e+00	1.966338807859683430e-02	5.936261682735183461e-03
1.815671749313123806e+00	1.921601796665454304e-02	5.884623156075196454e-03
1.835813749738017808e+00	1.904365623512530720e-02	5.850416878816671988e-03
1.855955750162911810e+00	1.874448189654612934e-02	5.808469837124157452e-03
1.876097750587805812e+00	1.855633983531260883e-02	5.772838594092935191e-03
1.896239751012699815e+00	1.827053928890490925e-02	5.733936083330120823e-03
1.916381751437593817e+00	1.810202205696368610e-02	5.700372167346055841e-03
1.936523751862488041e+00	1.788876781382823383e-02	5.657635267193612122e-03
1.956665752287382043e+00	1.761206070103907978e-02	5.604899379058152914e-03
1.976807752712276045e+00	1.730967516222262775e-02	5.538032617204005810e-03
1.996949753137170047e+00	1.704200187840724384e-02	5.467491173224276607e-03
2.017091753562064049e+00	1.704681867876315510e-02	5.415257614100357948e-03
2.037233753986958273e+00	1.688489148535991108e-02	5.360606121737154610e-03
2.057375754411852498e+00	1.671249250092769062e-02	5.306975758873560579e-03
2.077517754836746278e+00	1.622244918861651813e-02	5.239216954284278867e-03
2.097659755261640502e+00	1.642079109468722736e-02	5.204902847192010955e-03
2.117801755686534282e+00	1.668138260164523518e-02	5.176003575457334763e-03
2.137943756111428506e+00	1.624822819748187458e-02	5.113491829938492453e-03
2.158085756536322286e+00	1.616237143197322285e-02	5.072727799850735089e-03
2.178227756961216510e+00	1.599168235578799641e-02	5.034211560918564442e-03
2.198369757386110734e+00	1.594914699116015827e-02	5.006131100750137002e-03
2.218511757811004514e+00	1.556041294851565754e-02	4.961050270276055711e-03
2.238653758235898739e+00	1.544199714579844868e-02	4.931587845034457636e-03
2.258795758660792963e+00	1.535572687306666767e-02	4.901607571923784039e-03
2.278937759085686743e+00	1.535620743551516926e-02	4.877474183103081874e-03
2.299079759510580967e+00	1.541658321538234150e-02	4.857114064845737336e-03
2.319221759935474747e+00	1.525891775408053791e-02	4.826865172199246677e-03
2.339363760360368971e+00	1.527976075330043232e-02	4.804946534327244820e-03
2.359505760785262751e+00	1.483477482714915668e-02	4.759851324143202569e-03
2.379647761210156975e+00	1.482363620915675556e-02	4.737164168643103260e-03
2.399789761635051200e+00	1.448492908993029987e-02	4.699101809432600606e-03
2.419931762059944980e+00	1.451630348482394611e-02	4.679412607411241945e-03
2.440073762484839204e+00	1.458010653176570331e-02	4.662285576616720904e-03
2.460215762909732984e+00	1.452645490088725483e-02	4.638912004316948952e-03
2.480357763334627208e+00	1.443126628318095600e-02	4.614833691725556651e-03
2.500499763759520988e+00	1.444774324217105305e-02	4.595141135701671757e-03
2.520641764184415212e+00	1.429271901169085895e-02	4.568833733800504310e-03
2.540783764609309436e+00	1.420194858827853596e-02	4.544486027480420208e-03
2.560925765034203216e+00	1.411745900430941975e-02	4.521789079368346981e-03
2.581067765459097441e+00	1.407829502740168964e-02	4.500703552562364783e-03
2.601209765883991221e+00	1.419341767349505817e-02	4.488246646034352305e-03
2.621351766308885445e+00	1.398258486905360615e-02	4.460145516321368901e-03
2.641493766733779669e+00	1.395901495733523762e-02	4.441167976313425275e-03
2.661635767158673449e+00	1.376310194053912556e-02	4.413728823631874951e-03
2.681777767583567673e+00	1.381623203077578937e-02	4.397868311429913198e-03
2.701919768008461453e+00	1.398489827432895100e-02	4.389165257623304194e-03
2.722061768433355677e+00	1.390333304324412739e-02	4.367842657982691154e-03
2.742203768858249457e+00	1.380155438699984943e-02	4.346567461046158681e-03
2.762345769283143682e+00	1.359106430926585590e-02	4.319727388361369741e-03
2.782487769708037906e+00	1.375841180005336201e-02	4.311424793029866934e-03
2.802629770132931686e+00	1.369481736936831867e-02	4.292275988334084622e-03
2.822771770557825910e+00	1.367322558679843342e-02	4.274905268006152712e-03
2.842913770982719690e+00	1.390019634881282246e-02	4.269595109221108881e-03
2.863055771407613914e+00	1.348418573060298359e-02	4.234855521300424745e-03
2.883197771832507694e+00	1.357515359440112507e-02	4.218410344828181328e-03
2.903339772257401918e+00	1.346733251729274189e-02	4.194636541266997219e-03
2.923481772682296143e+00	1.347903737941050922e-02	4.179781923334672210e-03
2.943623773107189923e+00	1.356879452386165058e-02	4.168882230731327763e-03
2.963765773532084147e+00	1.322335580506587421e-02	4.138569403975480600e-03
2.983907773956977927e+00	1.327511126318240559e-02	4.156855324482027284e-03
3.004049774381872151e+00	1.329375261583590900e-02	4.193637427347997326e-03
3.024191774806766375e+00	1.332176679888034260e-02	4.208587341117208010e-03
3.044333775231660155e+00	1.361804658689761555e-02	4.232158803336247971e-03
3.064475775656554379e+00	1.347982341566348469e-02	4.233030704626270999e-03
3.084617776081448159e+00	1.347149366655612385e-02	4.238035051223968883e-03
3.104759776506342384e+00	1.342820579328799641e-02	4.238477159775617259e-03
3.124901776931236164e+00	1.339190283932948505e-02	4.239274363940214244e-03
3.145043777356130388e+00	1.332913169780040180e-02	4.236982293330397546e-03
3.165185777781024612e+00	1.336536759653354084e-02	4.213544862258245330e-03
3.185327778205918392e+00	1.325395533957744038e-02	4.150649487517160501e-03
3.205469778630812616e+00	1.324274966635966694e-02	4.119279982279250123e-03
3.225611779055706396e+00	1.329242641248965656e-02	4.093905426238124770e-03
3.245753779480600620e+00	1.338504085459971821e-02	4.074761618421044937e-03
3.265895779905494400e+00	1.330113614120746052e-02	4.050121052951173237e-03
3.286037780330388625e+00	1.325225288191104328e-02	4.028250173362242677e-03
3.306179780755282849e+00	1.320386508622432148e-02	4.007172867897765625e-03
3.326321781180176629e+00	1.318223977604175007e-02	3.989059974958062728e-03
3.346463781605070853e+00	1.322399655499720966e-02	3.973763652094991668e-03
3.366605782029964633e+00	1.327474618473315632e-02	3.960075767424028371e-03
