# 223_TestPorod	Resonant
# q	I-Resonant
# nm-1	cm-1
7.976778787449955166e-01	3.175685159661683970e-04
8.137844923790991114e-01	3.249818275090873062e-04
8.298911060132027062e-01	2.116053514434164872e-04
8.459977196473061900e-01	2.177512637871888927e-04
8.621043332814097848e-01	1.864430181163633394e-04
8.782109469155132686e-01	1.451259847618227496e-04
8.943175605496168634e-01	1.559532749224878945e-04
9.104241741837203472e-01	6.645881829352271071e-05
9.265307878178239420e-01	1.444389681122140267e-04
9.426374014519275368e-01	8.935459163199453334e-05
9.587440150860310206e-01	6.510586903185550448e-05
9.748506287201346154e-01	9.347017191283472784e-05
9.909572423542380992e-01	3.104688519154413584e-05
1.007063855988341583e+00	-1.369915205130802425e-05
1.023170469622445289e+00	2.169056916772745558e-05
1.039277083256548773e+00	5.192186485775247774e-06
1.055383696890652256e+00	-2.783319710773974474e-06
1.071490310524755962e+00	-7.208470220906647621e-08
1.087596924158859446e+00	-8.652290183551535985e-06
1.103703537792962930e+00	-2.345460471852498619e-05
1.119810151427066636e+00	-1.425723432089796211e-05
1.135916765061169897e+00	7.315015782021057369e-06
1.152023378695273603e+00	-1.383654692762335280e-05
1.168129992329377309e+00	-6.882522541053678606e-05
1.184236605963480571e+00	-3.385892749785508277e-05
1.200343219597584277e+00	-1.212431475222118174e-05
1.216449833231687983e+00	-6.411501633346979251e-05
1.232556446865791244e+00	-9.427072109094116652e-05
1.248663060499894950e+00	-3.669446107385160912e-05
1.264769674133998212e+00	-5.738894628728075949e-05
1.280876287768101918e+00	-5.954438961562121696e-05
1.296982901402205623e+00	-8.228428800368050189e-05
1.313089515036308885e+00	-4.046012985203955073e-05
1.329196128670412591e+00	-7.926603253919107801e-05
1.345302742304516297e+00	-6.740766779140885414e-05
1.361409355938619559e+00	-7.627447708793938074e-05
1.377515969572723264e+00	-2.235924251364636883e-05
1.393622583206826970e+00	-2.975389873436765943e-05
1.409729196840930232e+00	-7.039474868395114273e-05
1.425835810475033938e+00	-1.161927788717739764e-04
1.441942424109137200e+00	-9.491766358400846116e-05
1.458049037743240905e+00	-8.794691729156029706e-05
1.474155651377344611e+00	-7.388564883902996394e-05
1.490262265011447873e+00	-7.423632716402544325e-05
1.506368878645551579e+00	-9.203102733710245777e-05
1.522475492279655285e+00	-1.180457298363438384e-04
1.538582105913758546e+00	-1.193810055594630065e-04
1.554688719547862252e+00	-1.081091659303846307e-04
1.570795333181965958e+00	-7.277356532130826886e-05
1.586901946816069220e+00	-8.039625815880216365e-05
1.603008560450172926e+00	-1.284513774310912031e-04
1.619115174084276632e+00	-1.172706748058825933e-04
1.635221787718379893e+00	-7.423390961332096373e-05
1.651328401352483599e+00	-8.887396087741519281e-05
1.667435014986586861e+00	-1.024153759436994849e-04
1.683541628620690567e+00	-8.978191942587863885e-05
1.699648242254794273e+00	-8.786113150394311551e-05
1.715754855888897534e+00	-7.680654139328740198e-05
1.731861469523001240e+00	-1.052642398586934409e-04
1.747968083157104946e+00	-1.027056907494319505e-04
1.764074696791208208e+00	-6.728800840785378282e-05
1.780181310425311914e+00	-7.111303700553613571e-05
1.796287924059415619e+00	-5.191692232620628383e-05
1.812394537693518881e+00	-6.651650257260711811e-05
1.828501151327622587e+00	-9.407166215463800619e-05
1.844607764961726293e+00	-1.142602642586512099e-04
1.860714378595829555e+00	-8.284135586986546534e-05
1.876820992229933260e+00	-6.674130750335419084e-05
1.892927605864036522e+00	-7.323886787161125228e-05
1.909034219498140228e+00	-1.154028408851843091e-04
1.925140833132243934e+00	-1.573642106247511536e-04
1.941247446766347196e+00	-1.126948775190305188e-04
1.957354060400450901e+00	-8.454939961474857921e-05
1.973460674034554607e+00	-7.948770856676715645e-05
1.989567287668657869e+00	-1.094837072724360477e-04
2.005673901302761575e+00	-9.888347660028305145e-05
2.021780514936865281e+00	-9.361902512624719220e-05
2.037887128570968542e+00	-7.314872150053387671e-05
2.053993742205072248e+00	-9.970187441874097355e-05
2.070100355839175510e+00	-1.246085366351700949e-04
2.086206969473279216e+00	-1.302068115484647211e-04
2.102313583107382922e+00	-1.136466356316783165e-04
2.118420196741486183e+00	-1.018655989713980893e-04
2.134526810375589889e+00	-7.628718119075472508e-05
2.150633424009693595e+00	-7.725825024267204098e-05
2.166740037643796857e+00	-9.242805640766130085e-05
2.182846651277900563e+00	-8.341897286732790967e-05
2.198953264912003824e+00	-7.931692765917248468e-05
2.215059878546107530e+00	-1.175106060652505893e-04
2.231166492180211236e+00	-1.143849692203140677e-04
2.247273105814314498e+00	-1.099255026843351047e-04
2.263379719448418204e+00	-1.275447209403173974e-04
2.279486333082521909e+00	-1.086249360049225719e-04
2.295592946716625171e+00	-1.116544039711084892e-04
2.311699560350728877e+00	-1.180552227973243658e-04
2.327806173984832139e+00	-1.099793318046382611e-04
2.343912787618935845e+00	-1.092629745502387922e-04
2.360019401253039550e+00	-8.035940038298821893e-05
2.376126014887142812e+00	-1.228298974042672158e-04
2.392232628521246518e+00	-1.098271767524675247e-04
2.408339242155350224e+00	-8.670631168856083183e-05
2.424445855789453486e+00	-1.203937122938210640e-04
2.440552469423557191e+00	-1.094047147476981727e-04
2.456659083057660897e+00	-1.180850522551467617e-04
2.472765696691764159e+00	-9.923274319129571017e-05
2.488872310325867865e+00	-9.164969297183996131e-05
2.504978923959971571e+00	-8.003651316693086875e-05
2.521085537594074832e+00	-1.257442380540677311e-04
2.537192151228178538e+00	-1.043399898867316709e-04
2.553298764862281800e+00	-1.238653722207518277e-04
2.569405378496385506e+00	-1.230970140635784173e-04
2.585511992130489212e+00	-1.002648663380744406e-04
2.601618605764592473e+00	-9.739341870920205629e-05
2.617725219398696179e+00	-8.744616927826232217e-05
2.633831833032799885e+00	-9.361389850124744326e-05
2.649938446666903147e+00	-1.111027858039212489e-04
2.666045060301006853e+00	-1.050268448435102888e-04
2.682151673935110558e+00	-1.101626060729016298e-04
2.698258287569213820e+00	-1.172545592584950093e-04
2.714364901203317526e+00	-1.263360651436658841e-04
2.730471514837420788e+00	-1.247321550405705896e-04
2.746578128471524494e+00	-1.342023403629792697e-04
2.762684742105628199e+00	-1.234637967998167263e-04
2.778791355739731461e+00	-1.268559750281862187e-04
2.794897969373835167e+00	-1.308639632667007492e-04
2.811004583007938873e+00	-1.256153910018614045e-04
2.827111196642042135e+00	-8.319196103778231019e-05
2.843217810276145840e+00	-6.819666346330215589e-05
2.859324423910249546e+00	-9.933836545487101269e-05
2.875431037544352808e+00	-8.820805458222538340e-05
2.891537651178456514e+00	-8.796248924993870779e-05
2.907644264812560220e+00	-1.093786833320399278e-04
2.923750878446663481e+00	-7.941020727058657226e-05
2.939857492080767187e+00	-9.164668976119763144e-05
2.955964105714870449e+00	-9.116640979418899409e-05
2.972070719348974155e+00	-8.088966492271687991e-05
2.988177332983077861e+00	-9.375819057181088774e-05
3.004283946617181122e+00	-9.766751098249952989e-05
3.020390560251284828e+00	-7.442529908339123835e-05
3.036497173885388534e+00	-1.429462625600756741e-04
3.052603787519491796e+00	-1.415740841702549640e-04
3.068710401153595502e+00	-1.116715400109844376e-04
3.084817014787699208e+00	-1.310406063475536476e-04
3.100923628421802469e+00	-1.311252550211215728e-04
3.117030242055906175e+00	-1.288614224404580739e-04
3.133136855690009881e+00	-1.174315572273624858e-04
3.149243469324113143e+00	-1.365499686470659016e-04
3.165350082958216849e+00	-1.177065960334205367e-04
3.181456696592320110e+00	-1.451916648562766136e-04
3.197563310226423816e+00	-1.491565149483814684e-04
3.213669923860527522e+00	-1.171122866751059895e-04
3.229776537494630784e+00	-9.914678598640648240e-05
3.245883151128734490e+00	-1.145329345569919954e-04
3.261989764762838195e+00	-1.326569282066758667e-04
3.278096378396941457e+00	-1.071769238559224327e-04
3.294202992031045163e+00	-8.805629151178045219e-05
3.310309605665148869e+00	-1.206233806563895882e-04
3.326416219299252131e+00	-1.073384173956461846e-04
3.342522832933355836e+00	-1.207146876197039706e-04
3.358629446567459098e+00	-1.263467151109624702e-04
3.374736060201562804e+00	-9.870405599312620103e-05
3.390842673835666510e+00	-7.533728930267014523e-05
3.406949287469769772e+00	-8.013522622683422647e-05
3.423055901103873477e+00	-8.254528827653102700e-05
3.439162514737977183e+00	-1.277506065934154054e-04
3.455269128372080445e+00	-1.250285430092980450e-04
3.471375742006184151e+00	-1.142348840776587817e-04
3.487482355640287857e+00	-1.518124114056575635e-04
3.503588969274391118e+00	-1.321707067411894462e-04
3.519695582908494824e+00	-1.064097180386671299e-04
3.535802196542598530e+00	-8.717602045540954927e-05
3.551908810176701792e+00	-1.057477652911185376e-04
3.568015423810805498e+00	-1.111888694708991753e-04
3.584122037444908759e+00	-1.084158218683328278e-04
3.600228651079012465e+00	-9.776579069392847348e-05
3.616335264713116171e+00	-8.930689530584264848e-05
3.632441878347219433e+00	-1.084137027866145553e-04
3.648548491981323139e+00	-1.298522991579910933e-04
3.664655105615426844e+00	-1.333869739414123414e-04
3.680761719249530106e+00	-1.097042404119780639e-04
3.696868332883633812e+00	-9.125743101786011277e-05
3.712974946517737518e+00	-1.207498340405602813e-04
3.729081560151840780e+00	-1.201983383627768605e-04
3.745188173785944485e+00	-8.928973854282091236e-05
3.761294787420048191e+00	-9.501739878336357842e-05
3.777401401054151453e+00	-1.065473225678474276e-04
3.793508014688255159e+00	-1.368770632715514749e-04
3.809614628322358421e+00	-1.184770732960762236e-04
3.825721241956462126e+00	-1.190847947883036389e-04
3.841827855590565832e+00	-1.185782014784967438e-04
3.857934469224669094e+00	-1.313748518326677910e-04
3.874041082858772800e+00	-1.246335773601642597e-04
3.890147696492876506e+00	-1.237132424211250165e-04
3.906254310126979767e+00	-1.257443807469704451e-04
3.922360923761083473e+00	-1.367024717676548014e-04
3.938467537395187179e+00	-9.912069808796517359e-05
3.954574151029290441e+00	-1.085752773593915132e-04
3.970680764663394147e+00	-1.141542922797362803e-04
3.986787378297497408e+00	-1.117953260507162074e-04
4.002893991931601114e+00	-7.870280512980194624e-05
4.019000605565705264e+00	-1.128621276758030672e-04
4.035107219199808526e+00	-9.429190947109456725e-05
4.051213832833911788e+00	-1.029224878393138551e-04
4.067320446468015938e+00	-9.983898628778865186e-05
4.083427060102119199e+00	-1.113716785754847175e-04
4.099533673736222461e+00	-8.312159955651015795e-05
4.115640287370326611e+00	-1.062591456743506750e-04
4.131746901004429873e+00	-1.373022274912758520e-04
4.147853514638533134e+00	-1.233834199299503175e-04
4.163960128272637284e+00	-1.215739857006863664e-04
4.180066741906740546e+00	-1.340438510420145063e-04
4.196173355540843808e+00	-1.377837364802553537e-04
4.212279969174947958e+00	-1.351059646252326658e-04
4.228386582809051220e+00	-1.374232424818004963e-04
4.244493196443154481e+00	-1.213937728602116820e-04
4.260599810077258631e+00	-1.214954093318237817e-04
4.276706423711361893e+00	-1.345612185816580104e-04
4.292813037345465155e+00	-1.415314881530525912e-04
4.308919650979569305e+00	-1.269545302949322382e-04
4.325026264613672566e+00	-1.223564555261909921e-04
4.341132878247775828e+00	-1.252472456535956525e-04
4.357239491881879978e+00	-1.118834237191446905e-04
4.373346105515983240e+00	-1.190185424468433211e-04
4.389452719150086502e+00	-1.275864135041462151e-04
4.405559332784190651e+00	-9.949529467546432268e-05
4.421665946418293913e+00	-9.831732387773269857e-05
4.437772560052397175e+00	-1.282050519967911195e-04
4.453879173686501325e+00	-1.416358462882401511e-04
4.469985787320604587e+00	-1.331371790551241850e-04
4.486092400954707848e+00	-1.594003957701570695e-04
4.502199014588811110e+00	-1.561298537466282660e-04
4.518305628222915260e+00	-1.496352306486977183e-04
4.534412241857018522e+00	-1.586300356109190707e-04
4.550518855491121784e+00	-1.360740836498507166e-04
4.566625469125225933e+00	-1.057025894091529258e-04
4.582732082759329195e+00	-9.111558461151869745e-05
4.598838696393432457e+00	-7.324983725467470520e-05
4.614945310027536607e+00	-1.121186099860169377e-04
4.631051923661639869e+00	-1.175890619315860685e-04
4.647158537295743130e+00	-7.478067483032967708e-05
4.663265150929847280e+00	-9.311686010814068291e-05
4.679371764563950542e+00	-6.075337091001575379e-05
4.695478378198053804e+00	-1.119891759556635336e-04
4.711584991832157954e+00	-1.300430628299296693e-04
4.727691605466261215e+00	-1.318991585469722822e-04
4.743798219100364477e+00	-1.067155077803578383e-04
4.759904832734468627e+00	-1.093868720382178806e-04
4.776011446368571889e+00	-1.029501377762585368e-04
4.792118060002675151e+00	-1.314003301614739751e-04
4.808224673636779301e+00	-1.124031517269846557e-04
4.824331287270882562e+00	-9.713436005665205056e-05
4.840437900904985824e+00	-8.557439954428698256e-05
4.856544514539089974e+00	-1.090181651947704660e-04
4.872651128173193236e+00	-9.159733261984365281e-05
4.888757741807296497e+00	-1.109159487018906916e-04
4.904864355441399759e+00	-1.262816991695745372e-04
4.920970969075503909e+00	-1.462513504199202871e-04
4.937077582709607171e+00	-1.379071268345414788e-04
4.953184196343710433e+00	-1.378879320552156714e-04
4.969290809977814583e+00	-1.172476273790094587e-04
4.985397423611917844e+00	-1.057219807037694135e-04
5.001504037246021106e+00	-6.715309755989802532e-05
5.017610650880125256e+00	-1.160136632015661086e-04
5.033717264514228518e+00	-1.262760761182331445e-04
5.049823878148331779e+00	-1.331945907662906222e-04
5.065930491782435929e+00	-1.529238588483940815e-04
5.082037105416539191e+00	-1.315792168756452858e-04
5.098143719050642453e+00	-1.250908948689817687e-04
5.114250332684746603e+00	-1.336441623647078431e-04
5.130356946318849864e+00	-1.295983629543633975e-04
5.146463559952953126e+00	-1.527229070816450858e-04
5.162570173587057276e+00	-1.307456576480813199e-04
5.178676787221160538e+00	-1.433041698320498944e-04
5.194783400855263800e+00	-1.180848409125015815e-04
5.210890014489367950e+00	-1.036456454400189918e-04
5.226996628123471211e+00	-1.237065351734484015e-04
5.243103241757574473e+00	-1.075435263243121195e-04
5.259209855391678623e+00	-1.081362629468843008e-04
5.275316469025781885e+00	-1.181529675535533393e-04
5.291423082659885146e+00	-1.202297672816843185e-04
5.307529696293988408e+00	-1.279991097853176425e-04
5.323636309928092558e+00	-1.015179154519942501e-04
5.339742923562195820e+00	-1.087636147631421282e-04
5.355849537196299082e+00	-1.316479132996538489e-04
5.371956150830403232e+00	-1.394303623753630184e-04
5.388062764464506493e+00	-1.254263713737350833e-04
5.404169378098609755e+00	-1.219231414741954006e-04
5.420275991732713905e+00	-1.074777490151287301e-04
5.436382605366817167e+00	-1.443735028413910249e-04
5.452489219000920428e+00	-1.432130405285482358e-04
5.468595832635024578e+00	-7.605727468505446738e-05
5.484702446269127840e+00	-1.392752957423375041e-04
5.500809059903231102e+00	-1.370058619015279255e-04
5.516915673537335252e+00	-1.026331925188624425e-04
5.533022287171438514e+00	-1.195314582061461395e-04
5.549128900805541775e+00	-7.497862684183218376e-05
5.565235514439645925e+00	-9.236460566491025903e-05
5.581342128073749187e+00	-7.633882580973087330e-05
5.597448741707852449e+00	-1.021544447479659517e-04
5.613555355341956599e+00	-1.108816812890343271e-04
5.629661968976059860e+00	-1.216800099906207851e-04
5.645768582610163122e+00	-1.036442825731803078e-04
5.661875196244267272e+00	-1.232462515652923930e-04
5.677981809878370534e+00	-9.405819245265522514e-05
5.694088423512473796e+00	-1.558626474226890201e-04
5.710195037146577945e+00	-2.078834290908895713e-04
5.726301650780681207e+00	-1.381746792328176370e-04
5.742408264414784469e+00	-1.620741451166785821e-04
5.758514878048887731e+00	-1.397756960139173949e-04
5.774621491682991881e+00	-9.197717460266613724e-05
5.790728105317095142e+00	-1.160628597484516183e-04
5.806834718951198404e+00	-1.570232193327030185e-04
5.822941332585302554e+00	-1.578660201142175791e-04
5.839047946219405816e+00	-1.434002658784613805e-04
5.855154559853509078e+00	-1.151779040551316176e-04
5.871261173487613227e+00	-1.326984838597090226e-04
5.887367787121716489e+00	-1.372903968359051824e-04
5.903474400755819751e+00	-1.201692248797042620e-04
5.919581014389923901e+00	-1.402437567103103982e-04
5.935687628024027163e+00	-1.909471169599254821e-04
5.951794241658130424e+00	-1.691771997217278000e-04
5.967900855292234574e+00	-1.309511843254519562e-04
5.984007468926337836e+00	-1.732047045095925814e-04
6.000114082560441098e+00	-2.784651836905051737e-04
6.016220696194545248e+00	-3.621639650575636288e-04
6.032327309828648509e+00	-4.934684520313881769e-04
6.048433923462751771e+00	-5.921574875343294788e-04
6.064540537096855921e+00	-7.351176346275581624e-04
6.080647150730959183e+00	-8.584085785680468364e-04
6.096753764365062445e+00	-8.952749348104249716e-04
6.112860377999166595e+00	-8.169134250763721624e-04
6.128966991633269856e+00	-3.265920586142682849e-04
6.145073605267373118e+00	-1.801970408857645170e-05
6.161180218901476380e+00	1.285749641546112172e-04
6.177286832535580530e+00	1.122395554767242226e-04
6.193393446169683791e+00	1.800876074546616575e-04
6.209500059803787053e+00	3.764311985841042266e-04
6.225606673437891203e+00	6.178161986613276042e-04
6.241713287071994465e+00	8.260709695027713961e-04
6.257819900706097727e+00	8.964008874927301270e-04
6.273926514340201877e+00	8.455027296090869430e-04
6.290033127974305138e+00	7.812985514450567588e-04
6.306139741608408400e+00	2.519936526013500733e-04
6.322246355242512550e+00	-2.531401442199201373e-04
6.338352968876615812e+00	-3.684067059282155644e-04
6.354459582510719073e+00	-4.410261269751212967e-04
6.370566196144823223e+00	-2.364067269494967056e-04
6.386672809778926485e+00	-1.681445706015046663e-04
6.402779423413029747e+00	-2.521970893319881073e-04
6.418886037047133897e+00	-2.387081815865279514e-04
6.434992650681237158e+00	-1.236349484743286882e-04
6.451099264315340420e+00	6.483324053489941967e-05
6.467205877949444570e+00	-2.489094802780848379e-04
6.483312491583547832e+00	-2.802010509640228742e-04
6.499419105217651094e+00	-3.045405192846229055e-04
6.515525718851755244e+00	-2.084320114715649760e-04
6.531632332485858505e+00	-3.247327402882375512e-04
6.547738946119961767e+00	-2.467840188019409077e-04
6.563845559754065029e+00	-1.530650949576533389e-04
6.579952173388169179e+00	-6.558429995988679937e-04
