# 223_TestPorod	Resonant
# q	I-Resonant
# nm-1	cm-1
3.571060499304600455e+00	-1.392319864823144781e-04
3.587651556387395857e+00	-1.500447317558176446e-04
3.604242613470191259e+00	-1.675907642132525618e-04
3.620833670552987105e+00	-1.487680037685002105e-04
3.637424727635782506e+00	-1.242631372838019744e-04
3.654015784718578352e+00	-1.180584251717098240e-04
3.670606841801373754e+00	-1.771431016220348376e-04
3.687197898884169600e+00	-1.623293214998299157e-04
3.703788955966965002e+00	-1.545458430407223467e-04
3.720380013049760404e+00	-1.083718770317180385e-04
3.736971070132556250e+00	-1.457541808256297255e-04
3.753562127215351651e+00	-1.730645069807933199e-04
3.770153184298147497e+00	-1.316068012175927737e-04
3.786744241380942899e+00	-1.606023978833309425e-04
3.803335298463738301e+00	-1.403365083178913795e-04
3.819926355546534147e+00	-1.104346921258829396e-04
3.836517412629329549e+00	-1.652744669214214525e-04
3.853108469712125395e+00	-1.131022937635038541e-04
3.869699526794920796e+00	-1.587743592231635932e-04
3.886290583877716198e+00	-1.467576138056334001e-04
3.902881640960512044e+00	-2.304140693833707867e-04
3.919472698043307446e+00	-1.450105943187496456e-04
3.936063755126103292e+00	-1.500177945999046566e-04
3.952654812208898694e+00	-1.609571373577656347e-04
3.969245869291694095e+00	-1.394368416696627829e-04
3.985836926374489941e+00	-1.761468368580216724e-04
4.002427983457285343e+00	-2.015501676899557728e-04
4.019019040540080745e+00	-1.355127353171285427e-04
4.035610097622876147e+00	-1.664964003291816695e-04
4.052201154705671549e+00	-1.644125514563760169e-04
4.068792211788467839e+00	-1.624152555914937257e-04
4.085383268871263240e+00	-1.363253420504735233e-04
4.101974325954058642e+00	-2.038615289171229411e-04
4.118565383036854044e+00	-7.033106221894935438e-05
4.135156440119650334e+00	-9.817336212937298023e-05
4.151747497202445736e+00	-1.662243427192609834e-04
4.168338554285241138e+00	-1.157140217971125467e-04
4.184929611368036539e+00	-1.475853773611772901e-04
4.201520668450832829e+00	-2.075528612173337020e-04
4.218111725533628231e+00	-1.533219569864384087e-04
4.234702782616423633e+00	-1.661003963219149821e-04
4.251293839699219035e+00	-7.699427177719864819e-05
4.267884896782014437e+00	-1.817373376557698654e-04
4.284475953864810727e+00	-2.006622255692755766e-04
4.301067010947606128e+00	-1.810449562048198021e-04
4.317658068030401530e+00	-1.562573519393709346e-04
4.334249125113196932e+00	-1.471243070090804534e-04
4.350840182195992334e+00	-1.274949584394081568e-04
4.367431239278788624e+00	-1.270751280507525496e-04
4.384022296361584026e+00	-8.701115964780889987e-05
4.400613353444379428e+00	-2.000149374729728532e-04
4.417204410527174829e+00	-1.676943802083398255e-04
4.433795467609970231e+00	-1.609024732729028408e-04
4.450386524692766521e+00	-6.630395237266852623e-05
4.466977581775561923e+00	-1.133393895436256212e-04
4.483568638858357325e+00	-7.365741020872544338e-05
4.500159695941152727e+00	-8.330987127920298524e-05
4.516750753023948128e+00	-1.155977499576564261e-04
4.533341810106744418e+00	-2.041914666538771584e-04
4.549932867189539820e+00	-1.703285556811739261e-04
4.566523924272335222e+00	-2.964547788135830464e-04
4.583114981355130624e+00	-1.457948838986809260e-04
4.599706038437926026e+00	-1.533215087281258058e-04
4.616297095520722316e+00	-9.846859983809620590e-05
4.632888152603517717e+00	-1.393858755931166285e-04
4.649479209686313119e+00	-2.460721161901668745e-04
4.666070266769108521e+00	-1.167083477440967234e-04
4.682661323851903923e+00	-1.518838938067608457e-04
4.699252380934700213e+00	-7.046500826674813648e-05
4.715843438017495615e+00	-1.034403286719095118e-05
4.732434495100291016e+00	-2.125194722198719727e-04
4.749025552183086418e+00	-2.264457885911646498e-04
4.765616609265881820e+00	-9.644745718816825756e-05
4.782207666348678110e+00	-2.160307322026955594e-04
4.798798723431473512e+00	-1.769528640439124506e-04
4.815389780514268914e+00	-6.761965963443330205e-05
4.831980837597064316e+00	-2.396707418316431932e-04
4.848571894679859717e+00	-1.361290196854416149e-04
4.865162951762656007e+00	-1.562291226383455216e-04
4.881754008845451409e+00	-2.221802843558821471e-04
4.898345065928246811e+00	-1.726572002526876118e-04
4.914936123011042213e+00	-1.388797077757721369e-04
4.931527180093837615e+00	-1.788322361599980765e-04
4.948118237176633905e+00	-2.208027308901786793e-04
4.964709294259429306e+00	-2.203864734312622250e-04
4.981300351342224708e+00	-1.893833920759650910e-04
4.997891408425020110e+00	-1.766757643878563949e-04
5.014482465507816400e+00	-1.182511740355654084e-04
5.031073522590611802e+00	-1.636206152111097936e-04
5.047664579673407204e+00	-1.929791388791694188e-04
5.064255636756202605e+00	-1.587157443835044085e-04
5.080846693838998007e+00	-1.805806637133381234e-04
5.097437750921794297e+00	-1.802499679059515157e-04
5.114028808004589699e+00	-1.420235906936816227e-04
5.130619865087385101e+00	-1.060858989111721943e-04
5.147210922170180503e+00	-1.182864806065158194e-04
5.163801979252975904e+00	-2.808783670827811945e-04
5.180393036335772194e+00	-2.121877786629182351e-04
5.196984093418567596e+00	-1.673948307994138195e-04
5.213575150501362998e+00	-1.570865718898297023e-04
5.230166207584158400e+00	-9.936835851033373962e-05
5.246757264666953802e+00	-1.286212649462537797e-04
5.263348321749750092e+00	-1.493733149414937093e-04
5.279939378832545493e+00	-5.290717389931051977e-05
5.296530435915340895e+00	-1.174290491859568110e-04
5.313121492998136297e+00	-1.082051834831986714e-04
5.329712550080931699e+00	-1.090276202557993024e-04
5.346303607163727989e+00	-1.635891404802403506e-04
5.362894664246523391e+00	-1.896188611291227204e-04
5.379485721329318793e+00	-1.652612705878183351e-04
5.396076778412114194e+00	-2.032946536235582678e-04
5.412667835494909596e+00	-1.390239130429650461e-04
5.429258892577705886e+00	-1.483965881374207842e-04
5.445849949660501288e+00	-1.862716304030822808e-04
5.462441006743296690e+00	-2.232034053947797817e-04
5.479032063826092092e+00	-1.464963532259742690e-04
5.495623120908887493e+00	-8.868639690935881147e-05
5.512214177991683783e+00	-1.194445779323759774e-04
5.528805235074479185e+00	-1.236855792325450450e-04
5.545396292157274587e+00	-2.274794342078284332e-04
5.561987349240069989e+00	-1.637742661538613956e-04
5.578578406322865391e+00	-2.249459268761699947e-04
5.595169463405661681e+00	-2.123860677242625408e-04
5.611760520488457082e+00	-2.217709713408302105e-04
5.628351577571252484e+00	-2.151762232283145778e-04
5.644942634654047886e+00	-1.904234076668661962e-04
5.661533691736843288e+00	-7.113819191360499833e-05
5.678124748819639578e+00	-1.938817376467430540e-04
5.694715805902434980e+00	-7.840309928966049272e-05
5.711306862985230381e+00	2.126273339140153707e-05
5.727897920068025783e+00	-2.089934243066468209e-04
5.744488977150821185e+00	-1.213760572544120113e-04
5.761080034233617475e+00	-1.930887301521754071e-04
5.777671091316412877e+00	-1.321572406780127727e-04
5.794262148399208279e+00	-1.637142414395171674e-04
5.810853205482003681e+00	-2.282066124301985446e-04
5.827444262564799082e+00	-2.089622316828593760e-04
5.844035319647595372e+00	-8.507714247764097150e-05
5.860626376730390774e+00	-2.992148166582365987e-04
5.877217433813186176e+00	-2.918323081501483633e-04
5.893808490895981578e+00	-2.335919329816842939e-04
5.910399547978776980e+00	-7.527075456431675320e-05
5.926990605061573270e+00	-2.015044733742961966e-04
5.943581662144368671e+00	-2.282092077695460644e-05
5.960172719227164073e+00	-2.315798472433751071e-04
5.976763776309959475e+00	-2.594069985307812290e-04
5.993354833392755765e+00	-1.922021157335266717e-04
6.009945890475551167e+00	-1.865218076721486019e-04
6.026536947558346569e+00	-1.565091685707022801e-04
6.043128004641141970e+00	-1.205504100395388248e-04
6.059719061723937372e+00	-2.009630366328168363e-04
6.076310118806733662e+00	-2.754004852935813884e-04
6.092901175889529064e+00	-2.113383764619523726e-05
6.109492232972324466e+00	-1.337226273063436886e-04
6.126083290055119868e+00	-2.419816859052421356e-04
6.142674347137915269e+00	-4.334198750226854317e-04
6.159265404220711559e+00	-2.175481943835376117e-04
6.175856461303506961e+00	-4.500288979154199636e-04
6.192447518386302363e+00	-2.910943613468773214e-04
6.209038575469097765e+00	-4.329250472822906786e-04
6.225629632551893167e+00	-8.210468575464563434e-04
6.242220689634689457e+00	-9.156889217804436466e-04
6.258811746717484858e+00	-7.580655022068396318e-04
6.275402803800280260e+00	-4.778503191460587427e-04
6.291993860883075662e+00	1.984904509965424851e-06
6.308584917965871064e+00	1.186683710113245992e-03
6.325175975048667354e+00	1.905643448009533385e-03
6.341767032131462756e+00	1.259598145251876293e-03
6.358358089214258158e+00	-4.333068965908481161e-04
6.374949146297053559e+00	-4.565517693945563395e-04
6.391540203379848961e+00	-1.410063635065089357e-04
6.408131260462645251e+00	-1.095648450205620380e-04
6.424722317545440653e+00	4.201316055488419249e-05
6.441313374628236055e+00	3.866533340689142276e-04
6.457904431711031457e+00	-1.292037682878874544e-04
6.474495488793826858e+00	2.013764468721472551e-05
6.491086545876623148e+00	4.440307096818908386e-05
6.507677602959418550e+00	-2.765639035070002424e-04
6.524268660042213952e+00	1.817992031971703108e-04
6.540859717125009354e+00	-1.617310080926149033e-04
6.557450774207804756e+00	-5.767050920641447753e-04
6.574041831290601046e+00	-8.885792163879420880e-04
6.590632888373396447e+00	8.912634548726574928e-05
6.607223945456191849e+00	-8.724602533710028134e-05
6.623815002538987251e+00	2.009219792437084832e-04
6.640406059621782653e+00	-3.919183044569229268e-05
6.656997116704578943e+00	-1.972814672832505565e-04
6.673588173787374345e+00	-4.060494183629774685e-04
6.690179230870169746e+00	-8.006415106885213587e-04
6.706770287952965148e+00	-9.924659467133094097e-04
6.723361345035760550e+00	-7.997512985079158893e-04
6.739952402118556840e+00	-6.214773805623139205e-04
6.756543459201352242e+00	-7.162728985649309066e-04
6.773134516284147644e+00	8.176408480108423313e-04
