	FileName	Porod_qMax	Porod_qMin	c0	c1	c4	Guinier_qMax	Guinier_qMin	i0	rG
0	223_10000.0_eV_Tif_509_Norm.dat	6.992165858510892	1.493399742514819	0.03433169593891835	0.0035885966168859402	0.13049565920466424	0.22445371574649486	0.18416971489670678	313.15718455007254	2.3311229384017325
1	223_7000.0_eV_Tif_383_Norm.dat	5.331604217676861	1.49656251723462	0.037903547213061384	0.0009368035202499622	0.06538160817945304	0.24171431378109257	0.12891896965043842	438.40124893271263	2.565341945366952
2	223_8004.0_eV_Tif_401_Norm.dat	6.096302347022435	1.5016289965479652	0.03497916242427224	0.002045648918065786	0.08600058155776352	0.22801778711819992	0.14740948272391097	376.4133522870413	2.5059578482600178
3	223_8239.0_eV_Tif_419_Norm.dat	6.275285101550251	1.4959307201048404	0.03429274965970508	0.002267422484239461	0.08778581770583586	0.23471220277896793	0.15173730032331842	368.47343574770196	-2.542309721218942
4	223_8304.0_eV_Tif_437_Norm.dat	6.324792181287166	1.5077324421479668	0.03420630625000804	0.0023663095175506933	0.08918563121075579	0.23656389987512244	0.15293439051506688	339.44817291786404	2.5358528228948147
5	223_8324.0_eV_Tif_455_Norm.dat	6.340025807578536	1.494597714195556	0.03420160175905249	0.0023441628873063546	0.08646377580398024	0.23713367612038805	0.15330274024871018	335.363778503742	2.570157691555383
6	223_8330.0_eV_Tif_473_Norm.dat	6.344599337576936	1.4956758817160476	0.03469018637154041	0.00233272058682572	0.08617454086135458	0.23730474265180335	0.15341333338085372	304.57756269049463	2.546665838663712
7	223_8973.0_eV_Tif_491_Norm.dat	6.834364574149555	1.5026923474580565	0.03648946986943589	0.0028962696753355526	0.10881480355974513	0.23754978519227715	0.16525592449137547	427.28621830764627	2.608671376248453
