# 223_8973.0_eV_Tif_491_Norm.dat	c0_Subtracted c0=	0.03648946986943589
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.652559244913754666e-01	5.322970773472040662e+01	1.907712546871831005e+00
1.833293896666008949e-01	4.800762750400751599e+01	1.031278390851195770e+00
2.014028548418262954e-01	4.170153238071650037e+01	7.563063381775896321e-01
2.194763200170517237e-01	3.556318475498407849e+01	5.972802481822574450e-01
2.375497851922771519e-01	2.984849359287470349e+01	4.766357206985678552e-01
2.556232503675025525e-01	2.457597924961298474e+01	3.816416686091958499e-01
2.736967155427280085e-01	2.010759927524775037e+01	3.097315262661056168e-01
2.917701807179534090e-01	1.596940233005732246e+01	2.711631513425715734e-01
3.098436458931788096e-01	1.234676458133906074e+01	2.319176457575330141e-01
3.279171110684042656e-01	9.288062112466990428e+00	1.956554777448684390e-01
3.459905762436297216e-01	6.868927495615182899e+00	1.646711839002052424e-01
3.640640414188550666e-01	4.997848527567087196e+00	1.346857197068198897e-01
3.821375065940805227e-01	3.602365272180735101e+00	1.068618152581289060e-01
4.002109717693059787e-01	2.543581264154612054e+00	8.564100368090124538e-02
4.182844369445313237e-01	1.777539031641184319e+00	6.883803676778718628e-02
4.363579021197567798e-01	1.253951923982798089e+00	5.574897164009545714e-02
4.544313672949822358e-01	9.205737282201637006e-01	4.636421613133397818e-02
4.725048324702075808e-01	7.214249540731300092e-01	4.013847601063320891e-02
4.905782976454330369e-01	6.164247561857093549e-01	3.635596690159571126e-02
5.086517628206584929e-01	5.694505740568031049e-01	3.429007174771380589e-02
5.267252279958839489e-01	5.567714144155372358e-01	3.329354196608782374e-02
5.447986931711092939e-01	5.545081664487708784e-01	3.254121159418534026e-02
5.628721583463347500e-01	5.555296112462867475e-01	3.192533819789341448e-02
5.809456235215602060e-01	5.498425532743324018e-01	3.124776406889394689e-02
5.990190886967855510e-01	5.331008006498206830e-01	3.029355939249541579e-02
6.170925538720110071e-01	5.070546437665809369e-01	2.984704145673372847e-02
6.351660190472364631e-01	4.736301471158851362e-01	2.912926889410747885e-02
6.532394842224618081e-01	4.331543315812934614e-01	2.791499390517991619e-02
6.713129493976872642e-01	3.881297279760230756e-01	2.642005202127872474e-02
6.893864145729127202e-01	3.439859916135658002e-01	2.476550095247010905e-02
7.074598797481381762e-01	3.019475807115424848e-01	2.308527789788366105e-02
7.255333449233635212e-01	2.629503477975715375e-01	2.154303205938950042e-02
7.436068100985889773e-01	2.282873560354103104e-01	2.011017494097310648e-02
7.616802752738144333e-01	1.993638296291221634e-01	1.884474688260769429e-02
7.797537404490397783e-01	1.755146999523033158e-01	1.740345330094707557e-02
7.978272056242652344e-01	1.554199774429191605e-01	1.600351925706295503e-02
8.159006707994906904e-01	1.393045504257072464e-01	1.498727970166425887e-02
8.339741359747160354e-01	1.263034511968482987e-01	1.418011914538000809e-02
8.520476011499414914e-01	1.167075355216850296e-01	1.359401960550637480e-02
8.701210663251669475e-01	1.084075738355506913e-01	1.303928920822832946e-02
8.881945315003924035e-01	1.010267008706916825e-01	1.252331501485900826e-02
9.062679966756177485e-01	9.577077819555893101e-02	1.211735713514688548e-02
9.243414618508432046e-01	9.014615608900680699e-02	1.170615172592381556e-02
9.424149270260686606e-01	8.472654415815963902e-02	1.131186231466601785e-02
9.604883922012940056e-01	7.951292587965622105e-02	1.093240762768986178e-02
9.785618573765194617e-01	7.452843530625000157e-02	1.057175553561274552e-02
9.966353225517449177e-01	7.012165530174865880e-02	1.024157933983806286e-02
1.014708787726970263e+00	6.624314381331100621e-02	9.945059309224794225e-03
1.032782252902195719e+00	6.177582784145965039e-02	9.624090638098950490e-03
1.050855718077421175e+00	5.783352448195113599e-02	9.330599628038021079e-03
1.068929183252646409e+00	5.465846701115264356e-02	9.080408343184447756e-03
1.087002648427871865e+00	5.151452316492690503e-02	8.833673827017217081e-03
1.105076113603097321e+00	4.831923736780776441e-02	8.584595576718432111e-03
1.123149578778322777e+00	4.559426947086944043e-02	8.369459312130478681e-03
1.141223043953548233e+00	4.311483545750274121e-02	8.166406156161114607e-03
1.159296509128773689e+00	4.116721643656386792e-02	7.992240283583907506e-03
1.177369974303998923e+00	3.938570811003341138e-02	7.832793009466825981e-03
1.195443439479224379e+00	3.750987543314589917e-02	7.668620661769895951e-03
1.213516904654449835e+00	3.585729940384520947e-02	7.518217593793487252e-03
1.231590369829675291e+00	3.400133742540969312e-02	7.359414122441478717e-03
1.249663835004900747e+00	3.316536738127364575e-02	7.257783744966244364e-03
1.267737300180125981e+00	3.151929570883407056e-02	7.118919227167628920e-03
1.285810765355351437e+00	3.050710453241958081e-02	7.019674176301932307e-03
1.303884230530576893e+00	2.947577281445159375e-02	7.051645204232592258e-03
1.321957695705802349e+00	2.833225770443572461e-02	7.035381831701975792e-03
1.340031160881027805e+00	2.751697047203673779e-02	6.982602077635637582e-03
1.358104626056253261e+00	2.673778875321044385e-02	6.934318025374275676e-03
1.376178091231478717e+00	2.567144303172721326e-02	6.871464931875351928e-03
1.394251556406703951e+00	2.526825858801497876e-02	6.842029384844679034e-03
1.412325021581929407e+00	2.430743916481627881e-02	6.778714782617343247e-03
1.430398486757154863e+00	2.352879761308326184e-02	6.724369348468822380e-03
1.448471951932380319e+00	2.306614636033667981e-02	6.686987601822644810e-03
1.466545417107605775e+00	2.211096702664985120e-02	6.499704366911913424e-03
1.484618882282831231e+00	2.176713763326301038e-02	6.357454397796748896e-03
1.502692347458056465e+00	2.126368700116767346e-02	6.272866284131536213e-03
1.520765812633281922e+00	2.074869914501800000e-02	6.203962738875958179e-03
1.538839277808507378e+00	2.026946662515296399e-02	6.143257752932361482e-03
1.556912742983732834e+00	1.972545130699767529e-02	6.081324928305870473e-03
1.574986208158958290e+00	1.929559005945815503e-02	6.029266388691434213e-03
1.593059673334183746e+00	1.899149088710441052e-02	5.983682252731532467e-03
1.611133138509409202e+00	1.872854127138747632e-02	5.941100231163284201e-03
1.629206603684634436e+00	1.819680078476561963e-02	5.885312458534297519e-03
1.647280068859859892e+00	1.795647113174094617e-02	5.847414001668238895e-03
1.665353534035085348e+00	1.760159625261916577e-02	5.802668780455984103e-03
1.683426999210310804e+00	1.713479130118979871e-02	5.751854780377002423e-03
1.701500464385536260e+00	1.691670908182753980e-02	5.716936055895222198e-03
1.719573929560761716e+00	1.660373254269256055e-02	5.675563801535224266e-03
1.737647394735986950e+00	1.657491369694365918e-02	5.642985295536308635e-03
1.755720859911212406e+00	1.656634925454749524e-02	5.604884951502245999e-03
1.773794325086437862e+00	1.614649041145934522e-02	5.531691729913983460e-03
1.791867790261663318e+00	1.615034608691825330e-02	5.475519772908183508e-03
1.809941255436888774e+00	1.581669791191710889e-02	5.404774160554115352e-03
1.828014720612114230e+00	1.561222417801513135e-02	5.347736716539267660e-03
1.846088185787339464e+00	1.552878512591018140e-02	5.298638089957486384e-03
1.864161650962564920e+00	1.532491488903655469e-02	5.246131995830636066e-03
1.882235116137790376e+00	1.510192273706092297e-02	5.189264261133856582e-03
1.900308581313015832e+00	1.482896699160232007e-02	5.132361751036450259e-03
1.918382046488241288e+00	1.482824055999412000e-02	5.092309802224550402e-03
1.936455511663466744e+00	1.463285653442038953e-02	5.045879598158280362e-03
1.954528976838692200e+00	1.447471796125068128e-02	5.008059848021413976e-03
1.972602442013917434e+00	1.447866676896705090e-02	4.982205387845523026e-03
1.990675907189142890e+00	1.416697545498504102e-02	4.941381492092127362e-03
2.008749372364368568e+00	1.387932343929900586e-02	4.903489901607986645e-03
2.026822837539593802e+00	1.401141478270186841e-02	4.884311204174089649e-03
2.044896302714819480e+00	1.375295786708487927e-02	4.847198757855515801e-03
2.062969767890044714e+00	1.335956721156730115e-02	4.804266019241088502e-03
2.081043233065269948e+00	1.342586992829932629e-02	4.785198183476037370e-03
2.099116698240495626e+00	1.333859382718696057e-02	4.757889960744009911e-03
2.117190163415720860e+00	1.331411866992606580e-02	4.733831841801522562e-03
2.135263628590946539e+00	1.304106234162940442e-02	4.698301101659195164e-03
2.153337093766171773e+00	1.294018893092765271e-02	4.672146787204366214e-03
2.171410558941397451e+00	1.295159576982154309e-02	4.651316697693998886e-03
2.189484024116622685e+00	1.292056037634505689e-02	4.629421710011879902e-03
2.207557489291848363e+00	1.284156559556617200e-02	4.604804403968214450e-03
2.225630954467073597e+00	1.259657187908782422e-02	4.573612836760234356e-03
2.243704419642299275e+00	1.253933279365195691e-02	4.550323935852406201e-03
2.261777884817524509e+00	1.252596645206107556e-02	4.530886249287812209e-03
2.279851349992749743e+00	1.233994035571708142e-02	4.502078396355803716e-03
2.297924815167975421e+00	1.227085484713210523e-02	4.480160252551419406e-03
2.315998280343200655e+00	1.216096250861777722e-02	4.455743372797282484e-03
2.334071745518426333e+00	1.200474245995177686e-02	4.430395188601305746e-03
2.352145210693651567e+00	1.193427859395636975e-02	4.409103463662748974e-03
2.370218675868876801e+00	1.187124668210639417e-02	4.388297365633831576e-03
2.388292141044102479e+00	1.202118216603888928e-02	4.377119181932902399e-03
2.406365606219327713e+00	1.205663202851905286e-02	4.360292829054319107e-03
2.424439071394553391e+00	1.186778961270942151e-02	4.334875524470811585e-03
2.442512536569778625e+00	1.178861974328650891e-02	4.313751801795139180e-03
2.460586001745004303e+00	1.158540143221511304e-02	4.287947547864265525e-03
2.478659466920229537e+00	1.155688806027068555e-02	4.269665750576129640e-03
2.496732932095454771e+00	1.175473077744140088e-02	4.262522859230507416e-03
2.514806397270680449e+00	1.159498287886275708e-02	4.239075027991823404e-03
2.532879862445905683e+00	1.138655661195411145e-02	4.213285837353809328e-03
2.550953327621131361e+00	1.140761940330161511e-02	4.198486900474389036e-03
2.569026792796356595e+00	1.138424693196906506e-02	4.181871806332219076e-03
